firstnameid	lastnameid	playerjerseynameid	commonnameid	role4	role3	gkglovetypecode	role5	role2	role1	eyebrowcode	skintypecode	haircolorcode	facialhairtypecode	curve	jerseystylecode	agility	tattooback	accessorycode4	gksavetype	positioning	tattooleftarm	hairtypecode	facepsdlayer0	standingtackle	preferredposition3	longpassing	penalties	animfreekickstartposcode	lipcolor	isretiring	longshots	gkdiving	icontrait2	interceptions	shoecolorcode2	crossing	potential	gkreflexes	finishingcode1	reactions	composure	skinsurfacepack	vision	contractvaliduntil	finishing	dribbling	slidingtackle	accessorycode3	preferredposition5	accessorycolourcode1	headtypecode	driref	sprintspeed	undershortstyle	height	hasseasonaljersey	tattoohead	preferredposition2	strength	shoetypecode	birthdate	preferredposition1	tattooleftleg	skinmakeup	ballcontrol	phypos	shotpower	trait1	socklengthcode	weight	hashighqualityhead	eyedetail	tattoorightarm	icontrait1	balance	gender	headassetid	gkkicking	defspe	internationalrep	preferredposition6	shortpassing	freekickaccuracy	skillmoves	faceposerpreset	usercaneditname	avatarpomid	finishingcode2	aggression	acceleration	paskic	headingaccuracy	iscustomized	preferredposition7	runningcode2	modifier	gkhandling	eyecolorcode	jerseysleevelengthcode	sockstylecode	accessorycolourcode3	accessorycode1	playerjointeamdate	headclasscode	tattoofront	nationality	preferredfoot	sideburnscode	weakfootabilitytypecode	jumping	personality	gkkickstyle	stamina	playerid	accessorycolourcode4	gkpositioning	headvariation	skillmoveslikelihood	trait2	shohan	skintonecode	shortstyle	overallrating	smallsidedshoetypecode	emotion	runstylecode	facepsdlayer1	muscularitycode	skincomplexion	jerseyfit	accessorycode2	shoedesigncode	shoecolorcode1	hairstylecode	bodytypecode	animpenaltiesstartposcode	pacdiv	defensiveawareness	runningcode1	preferredposition4	volleys	accessorycolourcode2	tattoorightleg	facialhaircolorcode
14650	34789	34789	0	0	0	65	0	0	1	2090103	0	0	0	10	1	31	0	0	0	5	0	617	0	12	-1	24	18	0	0	0	8	66	0	10	31	14	71	67	0	67	29	120001	50	2025	6	11	10	0	-1	0	6004	67	29	0	175	3	0	-1	60	308	152012	0	0	0	12	67	47	0	2	66	0	1	0	0	55	1	70484	62	30	1	-1	26	11	0	0	0	0	0	26	30	62	11	0	-1	0	1	66	3	3	1	0	0	161176	1	0	163	1	0	2	55	4	0	24	70484	0	67	0	0	0	66	4	0	67	500	2	0	0	0	6	0	0	0	30	0	1	0	66	6	0	-1	6	0	0	0
1476	29483	29483	0	0	0	0	0	38	35	60201	0	5	0	47	1	69	0	0	0	70	0	733	0	44	12	56	59	0	0	0	63	9	0	40	12	55	81	9	0	64	50	122101	65	2026	67	67	40	0	-1	0	5517	67	70	0	165	3	0	27	63	1	155271	23	0	0	68	62	65	0	0	58	0	1	0	0	72	1	70490	6	43	1	-1	70	57	2	0	0	0	0	57	69	62	66	0	-1	0	0	9	9	0	1	0	9	161151	1	0	95	1	0	5	70	2	0	62	70490	0	11	0	1	0	65	2	0	66	502	3	0	0	0	2	0	0	0	24	0	7	0	70	36	0	-1	56	0	0	6
36180	9585	36182	36182	0	0	0	0	0	11	2150301	0	0	37	28	1	61	0	0	0	24	0	106	0	62	-1	39	42	0	0	0	23	12	0	60	31	30	65	14	0	48	43	223101	31	2027	22	45	61	0	-1	0	2002	47	70	0	191	0	0	-1	68	133	153286	5	0	0	42	62	43	0	2	78	0	2	0	0	64	0	70492	6	61	1	-1	45	34	1	0	0	0	0	50	68	37	62	0	-1	0	0	6	9	0	1	0	0	161179	1	0	54	2	0	2	71	3	0	58	70492	0	5	0	1	0	28	4	0	59	503	3	0	0	0	2	0	0	0	30	0	5	0	69	60	0	-1	29	0	0	0
27292	483	483	0	0	39	0	0	29	30	1360103	0	0	0	71	1	78	0	0	0	61	0	2013	0	28	-1	48	57	0	0	0	62	14	0	21	31	51	83	7	0	59	59	220101	59	2026	68	75	17	0	-1	0	1003	72	89	0	183	3	0	27	62	99	154381	16	0	0	71	53	68	128	2	68	0	2	0	0	64	0	70496	12	24	1	-1	62	64	2	0	0	0	0	28	86	58	38	0	-1	0	1	13	9	0	1	0	8	161178	1	0	7	1	0	3	64	2	0	52	70496	0	13	0	3	0	66	8	0	67	501	3	0	0	0	5	0	9	0	30	0	1	0	88	20	0	-1	63	0	0	21
19987	18920	18920	0	0	0	0	0	37	33	60201	0	3	0	76	1	88	0	0	0	55	0	1070	0	29	14	71	55	0	0	0	70	11	0	21	31	69	86	9	0	52	69	224001	72	2027	62	76	22	0	-1	0	4003	77	64	0	171	3	0	23	48	123	155264	18	0	0	77	46	71	5242880	0	62	0	2	0	0	89	0	70497	11	23	1	-1	73	70	2	0	0	0	0	24	85	72	24	0	-1	0	0	12	4	0	1	0	0	161178	1	0	22	2	0	4	51	2	0	59	70497	0	6	0	3	0	65	2	0	70	503	2	0	0	0	2	0	0	0	30	0	1	0	73	18	0	-1	62	0	0	3
7782	19972	19972	0	0	18	0	0	49	14	2010401	0	5	0	40	1	60	0	0	0	58	0	1068	0	59	-1	65	47	0	0	0	38	10	0	56	31	49	82	10	0	56	57	223101	60	2028	41	62	58	0	-1	0	1508	61	65	0	185	3	0	14	72	105	154748	10	0	0	62	71	55	0	0	76	0	2	0	0	66	0	70500	9	58	1	-1	70	34	1	0	0	0	0	66	62	60	56	0	-1	0	1	5	4	0	1	0	0	160967	1	0	47	1	0	3	69	4	0	73	70500	0	5	0	1	0	44	2	0	63	502	3	0	0	0	1	0	0	0	30	0	5	0	64	58	0	-1	29	0	0	6
1669	21393	21393	0	0	0	0	0	0	18	1360000	0	20	0	43	1	63	0	0	0	66	0	503	0	70	-1	68	48	0	0	0	62	9	0	66	31	37	75	7	0	68	66	123101	68	2027	61	66	64	0	-1	0	9522	68	69	0	170	3	0	-1	67	85	153909	14	0	0	72	65	55	0	2	63	0	1	0	0	74	1	70502	10	68	1	-1	72	50	1	0	0	0	0	57	61	61	59	0	-1	0	0	9	9	0	1	0	0	161176	1	0	95	1	0	3	66	2	0	68	70502	0	14	0	1	0	59	4	0	69	501	3	0	0	0	3	0	0	0	30	0	8	0	65	70	0	-1	45	0	0	20
12773	9187	9186	0	0	0	0	0	18	41	60201	0	0	35	53	1	82	0	0	0	60	0	549	0	42	-1	51	64	0	0	0	60	6	0	42	31	52	77	14	0	59	72	223101	52	2028	62	72	34	0	-1	0	1001	72	71	0	182	0	0	14	55	379	154480	25	0	0	70	60	61	0	1	72	0	2	0	0	72	0	70511	13	43	1	-1	56	48	1	0	0	0	0	67	71	53	49	0	-1	0	0	6	9	0	1	0	0	161175	1	0	126	1	0	2	59	4	0	65	70511	0	9	0	1	0	61	10	0	62	501	3	0	0	0	9	0	0	0	30	0	1	0	71	45	0	-1	57	0	0	0
14763	33794	33794	0	0	0	0	0	0	3	60101	0	18	0	25	1	54	0	0	0	53	0	688	0	49	-1	27	39	0	0	0	22	14	0	49	31	50	63	8	0	54	39	223101	36	2026	26	51	53	0	-1	0	2015	48	46	0	176	3	0	12	45	77	154392	3	0	0	39	42	25	0	0	72	0	2	0	0	71	0	70513	11	48	1	-1	40	26	1	0	0	0	0	47	65	38	42	0	-1	0	2	8	3	0	1	0	0	161358	1	0	195	1	0	3	39	2	0	34	70513	0	6	0	1	0	27	2	0	50	503	3	0	0	0	2	0	0	0	30	0	2	0	55	46	0	-1	26	0	0	18
2264	28610	28610	0	0	0	0	0	0	41	60101	0	21	0	36	1	68	0	0	0	49	0	223	0	10	-1	33	57	0	0	0	52	11	0	17	31	27	57	5	0	50	43	220101	49	2026	55	49	15	0	-1	0	4502	51	63	0	170	3	0	-1	50	69	152978	25	0	0	49	47	46	0	0	65	0	2	0	0	55	0	70514	15	19	1	-1	42	27	1	0	0	0	0	27	69	38	52	0	-1	0	0	14	3	0	1	0	0	161357	1	0	159	1	0	3	54	3	0	57	70514	0	7	0	1	0	52	8	0	51	501	2	0	0	0	8	0	0	0	30	0	7	0	66	18	0	-1	41	0	0	21
2113	21197	2113	0	0	0	0	0	48	11	60101	0	21	0	22	1	47	0	0	0	27	0	280	0	54	-1	34	28	0	0	0	17	14	0	56	31	22	72	8	0	70	53	220101	30	2027	21	29	62	0	-1	0	1037	36	91	0	182	0	0	-1	66	72	154605	5	0	0	31	60	36	0	1	83	0	2	0	0	49	0	70515	13	56	1	-1	48	25	1	0	0	0	0	53	89	35	45	0	-1	0	0	8	9	0	1	0	7	161179	1	0	195	1	0	3	71	4	0	53	70515	0	5	0	1	0	24	9	0	57	501	3	0	0	0	10	0	0	0	30	0	1	0	90	59	0	-1	21	0	0	0
39878	21835	21835	0	0	0	0	0	48	7	60101	0	6	0	30	1	45	0	0	0	23	0	75	0	59	16	41	29	0	0	0	24	9	0	53	31	42	72	5	0	51	45	223101	27	2026	22	37	57	0	-1	0	4022	44	62	0	188	0	0	5	69	127	154526	7	0	0	49	62	33	0	2	80	0	2	0	0	66	0	70518	13	57	1	-1	42	25	1	0	0	0	0	47	59	37	50	0	-1	0	2	9	3	0	1	0	0	161333	1	0	195	2	0	3	61	2	0	61	70518	0	13	0	1	0	25	3	0	56	503	3	0	0	0	3	0	0	0	30	0	5	0	61	59	0	-1	24	0	0	3
38847	38575	38575	0	0	0	0	0	42	44	2290000	0	21	0	44	1	54	0	0	0	58	0	226	0	35	-1	43	55	0	0	0	55	5	0	13	31	38	62	11	0	51	50	220101	50	2026	60	52	33	0	-1	0	1036	53	72	0	186	3	0	-1	79	368	152746	25	0	0	55	70	58	0	0	80	0	2	0	0	54	0	70520	8	28	1	-1	50	42	1	0	0	0	0	52	67	46	61	0	-1	0	0	8	9	3	1	0	9	161151	1	0	25	1	0	3	77	3	0	64	70520	0	6	0	2	0	58	8	0	59	502	2	0	0	0	10	2	0	0	30	0	5	0	70	17	0	-1	46	0	0	21
37056	9520	9520	0	0	0	33	0	0	1	60201	0	0	0	13	1	38	0	0	0	7	0	1090	0	14	-1	23	11	0	0	0	8	61	0	11	31	12	72	62	0	40	38	224001	24	2028	6	7	10	0	-1	0	1501	62	28	0	188	3	0	-1	62	31	154563	0	0	0	11	58	43	0	0	86	0	2	0	0	31	0	70522	57	24	1	-1	22	14	0	0	0	0	0	24	21	57	12	0	-1	0	1	55	3	0	1	0	0	161698	1	0	48	1	0	3	51	4	0	24	70522	0	58	0	0	0	55	3	0	58	503	3	0	0	0	4	0	0	0	30	0	5	0	61	5	0	-1	5	0	0	0
12275	34987	34987	0	0	0	116	0	0	1	60101	0	6	37	14	1	35	0	0	0	4	0	101	0	12	-1	16	18	0	0	0	9	66	0	11	31	11	71	66	0	66	31	223101	35	2027	5	11	10	0	-1	0	1535	66	18	0	193	0	0	-1	59	70	152795	0	0	0	12	63	48	0	0	83	0	2	0	0	21	0	70524	64	25	1	-1	22	10	0	0	0	0	0	25	30	64	10	0	-1	0	1	64	3	0	1	0	0	161177	1	0	4	1	0	3	53	3	0	28	70524	0	63	0	0	0	64	2	0	66	501	3	0	0	0	2	0	0	0	30	0	4	0	66	8	0	-1	7	0	0	6
22230	37759	37759	0	0	0	0	0	44	41	60101	0	3	0	32	1	49	0	0	0	64	0	552	0	20	-1	28	60	0	0	0	57	10	0	16	31	32	79	13	0	60	51	223101	49	2028	61	58	19	0	-1	0	9	58	62	0	188	3	0	-1	67	124	154649	25	0	0	61	63	59	0	2	73	0	2	0	0	53	0	70539	11	24	1	-1	52	33	1	0	0	0	0	55	55	42	66	0	-1	0	0	10	2	0	1	0	0	161178	1	0	34	2	0	4	67	2	0	62	70539	0	9	0	1	0	59	2	0	61	503	3	0	0	0	2	0	0	0	30	0	4	0	59	22	0	-1	48	0	0	3
28431	29887	29887	0	0	0	75	0	0	1	60101	0	5	36	13	1	33	0	0	0	9	0	549	0	15	-1	28	16	0	0	0	8	57	0	15	31	12	72	57	0	48	38	220101	36	2027	8	12	13	0	-1	0	1016	57	41	0	195	3	0	-1	67	103	154748	0	0	0	14	55	40	0	0	78	0	2	0	0	36	0	70541	53	39	1	-1	24	12	0	0	0	0	0	28	38	53	11	0	-1	0	1	58	9	3	1	0	0	161179	1	0	126	1	0	2	57	3	0	30	70541	0	55	0	0	0	58	8	0	57	503	3	0	0	0	8	2	0	0	30	0	4	0	57	13	0	-1	7	0	0	0
18649	40610	40610	0	0	0	0	0	0	27	2190401	0	5	29	46	1	63	0	0	0	59	0	688	0	31	27	59	63	0	0	0	45	7	0	33	31	64	68	13	0	58	52	223101	55	2026	51	64	30	0	-1	0	2020	64	74	0	184	3	0	12	60	119	152714	16	0	0	67	57	66	0	0	75	0	2	0	0	59	0	70545	6	31	1	-1	64	44	2	0	0	0	0	54	68	60	41	0	-1	0	1	7	3	0	1	0	0	161338	1	0	34	1	0	3	54	2	0	53	70545	0	5	0	2	0	54	2	0	63	503	3	0	0	0	1	2	0	0	30	0	2	0	71	28	0	-1	54	0	0	5
19001	29959	29959	0	0	42	0	0	31	32	60302	0	0	0	43	1	76	0	0	0	62	0	909	0	55	-1	64	41	0	0	0	59	15	0	58	31	38	82	6	0	66	50	123101	65	2027	60	66	48	0	-1	0	7036	68	64	0	170	3	0	25	45	369	155318	18	0	1	69	51	51	0	2	58	0	1	0	0	81	1	70546	10	53	1	-1	67	35	3	0	0	0	0	48	69	58	46	0	-1	0	0	15	9	0	1	0	0	161174	1	0	21	1	0	3	50	3	0	66	70546	0	6	0	3	0	56	3	0	66	502	2	0	0	0	6	0	0	0	30	0	7	0	66	52	0	-1	39	0	0	0
8587	25779	25779	0	0	14	0	0	13	11	2290101	0	21	0	26	1	63	0	0	0	23	0	1068	0	65	14	57	38	0	0	0	46	14	0	62	31	41	66	8	0	62	55	233101	31	2025	29	45	64	0	-1	0	1037	52	84	0	184	3	0	10	83	132	150754	5	0	0	55	75	52	33554432	0	83	0	2	0	0	54	0	70550	6	63	1	-1	56	25	1	0	0	0	0	66	82	45	62	0	-1	0	0	10	3	0	1	0	0	161154	1	0	10	1	0	3	87	2	0	64	70550	0	7	0	1	0	38	6	0	66	501	2	0	0	0	7	0	0	0	30	0	2	0	83	63	0	-1	38	0	0	21
32443	23275	23275	0	0	0	0	0	0	14	60101	6	0	35	64	1	56	0	0	0	44	0	672	0	58	5	53	45	0	0	0	57	13	0	60	31	53	76	13	0	57	61	223101	56	2028	44	67	54	0	-1	0	2019	64	65	0	190	3	0	14	63	106	154265	10	0	0	64	60	60	0	0	83	0	2	0	0	58	0	70552	10	58	1	-1	58	40	1	0	0	0	0	57	64	55	59	0	-1	0	1	8	9	0	1	0	0	161333	1	0	48	1	0	3	65	3	0	54	70552	0	9	0	1	0	50	2	0	59	502	3	0	0	0	3	0	0	0	30	0	4	0	65	56	0	-1	52	0	0	0
36310	7550	36310	36310	0	0	0	0	48	12	60101	0	3	29	35	1	54	0	0	0	51	0	1068	0	70	-1	42	47	0	0	0	22	14	0	64	31	28	77	11	0	66	60	223101	44	2027	35	26	64	0	-1	1	2511	43	62	0	195	3	0	-1	81	363	154206	5	0	0	56	74	39	0	0	85	0	2	0	0	53	0	70555	10	68	1	-1	61	35	1	0	0	0	0	68	60	46	69	0	-1	0	0	14	9	0	1	0	26	161544	1	0	38	1	0	2	78	2	0	65	70555	0	9	0	1	0	35	5	0	68	501	3	0	0	0	5	0	0	0	30	0	4	0	61	70	0	-1	34	0	0	20
11402	22832	11311	0	0	0	19	0	0	1	2150101	0	0	16	15	1	26	0	0	0	9	0	143	0	15	-1	26	14	0	0	0	7	62	0	11	31	14	70	62	0	49	38	223101	50	2026	7	7	13	0	-1	0	3514	62	25	0	187	3	0	-1	55	379	153864	0	0	0	14	62	46	0	2	78	0	2	0	0	56	0	70565	61	26	1	-1	22	13	0	0	0	0	0	27	27	61	15	0	-1	0	1	60	1	0	1	0	0	161522	1	0	60	1	0	3	51	2	3	18	70565	0	62	0	0	0	60	4	0	61	501	3	0	0	0	3	0	0	0	30	0	5	0	62	7	0	-1	9	0	0	0
23622	21743	21743	0	0	15	0	0	18	20	2010000	0	4	0	43	1	66	0	0	0	63	0	55	0	68	-1	66	45	0	0	0	58	5	0	68	31	49	78	11	0	67	68	223101	66	2029	61	66	62	0	-1	1	39	67	55	0	188	3	0	10	59	124	153633	14	0	0	67	66	63	16384	0	77	0	2	0	0	71	0	70569	10	64	1	-1	71	41	1	0	0	0	0	63	68	62	42	0	-1	0	0	8	1	0	1	0	26	161518	1	0	46	1	0	3	54	4	0	84	70569	0	9	0	1	0	59	1	0	68	503	3	0	0	0	1	1	0	0	30	0	4	0	61	66	0	-1	47	0	0	4
19357	32773	19357	19357	0	0	0	0	0	27	2150000	0	0	0	71	1	81	0	0	0	71	0	225	0	34	23	69	67	0	0	0	69	7	0	32	31	74	81	7	0	71	69	223101	70	2030	69	82	32	0	-1	0	1528	80	81	0	176	3	0	27	56	79	153484	16	0	0	80	61	75	1048576	0	68	0	2	0	0	76	0	70571	6	33	1	-1	70	64	3	0	0	0	0	62	82	70	46	0	-1	0	1	7	9	0	1	0	8	161760	1	0	54	1	0	3	65	2	0	69	70571	0	14	0	2	0	70	8	0	76	503	3	0	0	0	8	2	0	0	30	0	1	0	81	30	0	-1	60	0	0	0
10744	29228	29228	0	0	0	0	0	0	18	2090103	5	21	0	52	1	60	0	0	0	60	0	501	3	54	-1	59	55	0	0	0	58	12	0	54	31	54	75	12	0	59	52	122101	61	2028	62	62	52	0	-1	0	9528	63	65	0	166	3	0	10	58	85	153908	14	0	0	66	59	61	0	0	55	1	2	0	0	65	1	70576	10	52	1	-1	61	50	1	0	0	0	0	58	60	58	49	0	-1	0	0	13	3	0	1	0	0	161727	0	0	46	1	0	3	55	2	0	63	70576	0	13	0	1	0	60	3	0	61	501	3	0	2	0	1	0	0	0	30	0	8	0	63	48	0	-1	55	0	0	21
19652	14211	14211	0	0	4	0	0	11	48	40101	0	0	0	24	1	45	0	0	0	29	0	1082	0	63	-1	51	32	0	0	0	28	9	0	64	31	28	74	13	0	62	47	220101	34	2028	32	56	62	0	-1	0	1000	55	61	0	185	3	0	3	75	125	153920	5	0	0	58	69	37	0	1	77	0	2	0	0	57	0	70577	10	63	1	-1	59	22	1	0	0	0	0	61	64	43	61	0	-1	0	0	8	9	0	1	0	0	161705	1	0	117	1	0	3	73	2	0	64	70577	0	5	0	1	0	32	9	0	64	502	3	0	0	0	8	2	0	0	30	0	5	0	62	62	0	-1	21	0	0	0
17446	29447	29447	0	0	0	0	0	5	46	2120000	0	0	257	28	1	63	0	0	0	45	0	274	0	69	-1	55	37	0	0	0	30	13	0	69	31	52	68	6	0	69	59	223101	32	2029	26	52	64	0	-1	0	1024	57	74	0	183	3	0	-1	63	89	151682	3	0	0	59	65	25	0	0	73	0	2	0	0	61	0	70582	9	67	1	-1	63	30	1	0	0	0	0	58	77	50	51	0	-1	0	2	7	9	0	1	0	6	161760	1	0	18	1	0	3	68	2	0	75	70582	0	13	0	1	0	28	7	0	68	503	3	0	0	0	8	1	0	0	30	0	2	0	75	69	0	-1	31	0	0	0
26477	24074	24074	0	0	20	0	0	17	15	60401	0	0	38	42	1	57	0	0	0	34	0	241	0	62	5	54	39	0	0	0	28	5	0	57	31	45	64	7	0	60	47	223101	47	2028	27	42	59	0	-1	0	1037	49	59	0	177	3	0	14	61	131	152817	10	0	0	51	57	43	0	1	70	0	2	0	0	72	0	70584	12	58	1	-1	62	30	1	0	0	0	0	57	54	52	48	0	-1	0	1	6	9	0	1	0	8	161392	1	0	183	1	0	2	54	3	0	50	70584	0	13	0	1	0	32	7	0	58	503	3	0	0	0	5	0	9	0	30	0	2	0	57	56	0	-1	30	0	0	0
18091	1787	18091	18091	0	0	0	0	0	35	60101	0	0	259	46	1	61	0	0	0	55	0	923	0	23	12	40	51	0	0	0	46	11	0	18	31	53	59	15	0	52	46	221101	56	2026	59	66	27	0	-1	0	550	64	66	0	167	0	0	27	30	76	152066	23	0	0	63	33	66	0	1	62	0	2	0	0	86	0	70585	14	24	1	-1	56	41	3	0	0	0	0	26	68	52	35	0	-1	0	0	14	9	0	1	0	0	161168	1	0	54	2	0	3	34	4	0	43	70585	0	13	0	2	0	57	5	0	59	500	3	0	0	0	5	0	0	0	30	0	7	0	67	25	0	-1	50	0	0	0
12018	25910	25910	0	0	0	0	0	0	18	60101	0	0	0	39	1	74	0	0	0	58	0	1064	0	51	-1	61	45	0	0	0	52	13	0	35	31	36	72	11	0	56	44	223101	57	2026	53	63	50	0	-1	0	2002	63	67	0	175	3	0	-1	58	103	154593	14	0	0	61	58	48	0	1	74	0	2	0	0	76	0	70587	5	44	1	-1	62	32	1	0	0	0	0	52	70	53	42	0	-1	0	0	11	3	0	1	0	0	160786	1	0	55	1	0	3	52	2	0	64	70587	0	14	0	1	0	51	3	0	58	503	2	0	0	0	3	2	0	0	30	0	1	0	68	40	0	-1	35	0	0	0
30997	34871	34871	0	0	0	0	0	0	3	2120401	0	1	0	49	1	67	0	0	0	51	0	581	0	71	-1	63	47	0	0	0	48	8	0	69	31	57	69	7	0	65	67	122101	59	2025	47	55	68	0	-1	1	5502	58	70	0	170	3	0	12	58	71	151900	3	0	0	57	62	50	0	2	63	0	2	0	0	56	1	70592	5	70	1	-1	66	55	1	0	0	0	0	70	69	61	66	0	-1	0	2	12	2	0	1	0	16	161180	1	0	95	1	0	3	68	2	0	63	70592	0	8	0	1	0	48	2	0	68	501	3	0	0	0	1	0	0	0	30	0	8	0	70	71	0	-1	51	0	0	5
12338	32056	32056	0	0	0	0	0	0	35	60101	0	21	0	37	1	70	0	0	0	60	0	1066	0	28	12	38	53	0	0	0	62	15	0	20	31	57	69	12	0	63	43	220101	60	2025	56	65	28	0	-1	0	1047	64	73	0	160	3	0	25	36	325	153573	23	0	0	64	36	55	0	0	61	0	2	0	0	67	0	70626	13	25	1	-1	54	39	2	0	0	0	0	30	72	52	31	0	-1	0	0	15	9	0	1	0	8	161151	1	0	61	1	0	4	39	3	0	41	70626	0	8	0	1	0	57	8	0	62	500	3	0	0	0	6	0	0	0	30	0	8	0	73	22	0	-1	46	0	0	21
10081	44011	44011	0	0	0	0	0	0	38	60000	0	3	259	70	1	80	0	0	0	62	0	1078	0	25	16	63	56	0	0	0	75	15	0	51	31	61	71	8	0	68	70	223101	54	2029	65	75	23	0	-1	0	4022	73	74	0	186	3	0	18	50	124	152100	27	0	0	71	55	71	0	2	78	0	2	0	0	53	0	70628	13	37	1	-1	77	61	2	0	0	0	0	36	80	66	61	0	-1	0	0	13	3	0	1	0	0	161734	1	0	43	1	0	3	68	4	0	77	70628	0	7	0	3	0	68	2	0	70	503	2	0	0	0	2	0	0	0	30	0	4	0	77	37	0	-1	72	0	0	19
16925	39650	16954	39656	0	26	0	0	27	30	60101	0	0	0	39	1	62	0	0	0	64	0	1090	0	50	23	45	40	0	0	0	55	9	0	52	31	54	70	6	0	59	45	221101	58	2028	62	65	49	0	-1	0	502	64	65	0	173	0	0	12	67	106	153775	16	0	0	63	63	50	0	0	65	0	2	0	0	80	0	70631	8	50	1	-1	57	35	2	0	0	0	0	50	65	53	45	0	-1	0	1	13	3	0	1	0	0	161518	1	0	167	1	0	3	59	2	0	65	70631	0	9	0	2	0	56	2	0	62	502	3	0	0	0	3	2	0	0	30	0	2	0	65	49	0	27	45	0	0	0
16924	18283	16952	18292	0	0	0	0	0	41	60000	0	0	0	33	1	59	0	0	0	57	0	153	0	19	-1	33	52	0	0	0	46	8	0	19	31	29	69	5	0	56	45	221101	44	2028	54	62	13	0	-1	0	559	59	53	0	187	3	0	-1	77	125	153991	25	0	0	59	65	56	0	0	84	0	2	0	0	51	0	70634	13	21	1	-1	49	25	1	0	0	0	0	35	61	40	55	0	-1	0	0	6	9	0	1	0	0	161152	1	0	167	1	0	3	71	4	0	65	70634	0	11	0	1	0	52	4	0	57	502	3	0	0	0	4	2	0	0	30	0	5	0	57	16	0	-1	42	0	0	0
17644	28831	17674	28846	0	14	0	0	48	11	1450101	0	0	0	26	1	46	0	0	0	26	0	153	0	56	14	55	37	0	0	0	26	12	0	54	31	23	71	10	0	51	40	221002	40	2028	23	22	54	0	-1	0	550	38	58	0	186	1	0	10	80	136	153248	5	0	0	54	70	37	0	0	84	0	2	0	0	53	0	70636	9	57	1	-1	62	29	1	0	0	0	0	60	52	45	64	0	-1	0	0	13	9	0	1	0	0	161152	1	0	167	1	0	3	73	2	0	58	70636	0	11	0	1	0	27	3	0	60	501	3	0	0	0	3	2	0	0	30	0	5	0	55	57	0	-1	25	0	0	0
15121	18283	15123	18287	0	0	0	0	0	3	2150101	0	0	0	25	1	62	0	0	0	48	0	556	0	52	-1	29	35	0	0	0	23	8	0	51	31	45	57	12	0	48	35	223101	38	2028	28	48	51	0	-1	0	516	46	55	0	177	1	0	12	56	44	153327	3	0	0	33	53	26	0	1	68	0	2	0	0	73	0	70637	9	49	1	-1	33	32	1	0	0	0	0	50	50	35	44	0	-1	0	2	11	9	0	1	0	0	161153	1	0	167	1	0	3	43	3	0	53	70637	0	7	0	1	0	28	4	0	50	503	3	0	0	0	1	2	0	0	30	0	1	0	53	46	0	-1	25	0	0	0
15839	19553	15851	19575	0	0	0	0	48	11	2090103	0	0	0	26	1	55	0	0	0	22	0	234	0	56	-1	35	34	0	0	0	24	7	0	49	31	25	62	14	0	45	38	221002	32	2025	19	26	50	0	-1	0	557	37	45	0	183	1	0	-1	68	160	153311	5	0	0	44	60	35	0	0	78	0	0	0	0	56	0	70641	10	52	1	-1	44	29	1	0	0	0	0	55	54	35	50	0	-1	0	0	11	3	0	1	0	0	161162	1	0	167	1	0	3	58	2	0	48	70641	0	9	0	1	0	25	4	0	53	501	3	0	0	0	1	2	0	0	30	0	1	0	49	51	0	-1	30	0	0	0
25236	19553	25298	19616	0	0	0	0	0	41	60101	0	0	0	42	1	61	0	0	0	55	0	153	0	18	-1	25	44	0	0	0	49	17	0	15	12	38	57	12	0	53	54	223101	37	2028	56	54	16	0	-1	0	544	56	63	0	178	1	0	-1	48	1	152422	25	0	0	55	46	50	0	0	65	0	0	0	0	67	0	70642	16	20	1	-1	43	33	1	0	0	0	0	45	65	38	42	0	-1	0	0	11	9	0	1	0	0	161162	1	0	167	1	0	3	41	3	0	45	70642	0	13	0	1	0	52	3	0	53	502	3	0	0	0	3	2	0	0	24	0	1	0	64	20	0	-1	48	0	0	0
36578	12442	12442	0	0	33	0	0	42	43	2150301	6	0	287	74	1	78	0	0	0	67	0	1282	0	39	-1	55	70	0	0	0	61	14	0	33	31	61	74	13	0	66	69	233101	62	2027	71	69	25	0	-1	0	2017	70	81	0	185	3	0	18	74	128	152435	25	0	0	71	68	67	128	0	78	0	2	0	0	71	0	70650	12	36	1	-1	66	72	2	0	0	0	0	47	81	63	65	0	-1	0	0	13	3	0	1	0	0	161180	1	0	27	1	0	4	82	4	0	68	70650	0	12	0	3	0	68	2	0	69	501	3	0	0	0	1	1	0	0	30	0	5	0	81	29	0	-1	66	0	0	0
18627	2057	18627	18627	0	36	0	0	25	26	60103	0	0	29	63	1	92	0	0	0	65	0	299	0	29	-1	57	59	0	0	0	55	10	0	31	31	70	83	7	0	68	69	223101	68	2028	65	80	38	0	-1	2	2518	80	85	0	167	3	0	23	32	133	153891	12	0	0	78	44	54	9437184	2	66	0	2	0	0	86	0	70651	8	33	1	-1	67	51	4	0	0	0	0	50	88	65	30	0	-1	0	1	12	9	0	1	0	8	161537	1	0	54	2	0	3	48	2	0	64	70651	0	14	0	3	0	60	6	0	73	503	4	0	0	0	4	0	9	0	30	0	8	0	86	39	0	-1	62	0	0	0
